property_ID,Listing_ID,price,baths_half,baths_full,baths,beds,size_in_sqft,lot_size_in_sqft,prop_type,prop_sub_type,city,Line,postal_code,lat,lon,neighborhood_name,Listing_Url,thumbnail,LatLong,Num_bars,Mean_Rating_bars,Mean_PriceLevel_bars,Top_5_Rated_bars,Num_restaurants,Mean_Rating_restaurants,Mean_PriceLevel_restaurants,Top_5_Rated_restaurants
M6771906088,2920527075,299999,,1.0,1,1.0,675.0,,condo,condos,Arlington,2902 13th Rd S Apt 301,22204,38.858789,-77.086248,South Arlington,https://www.realtor.com/realestateandhomes-detail/2902-13th-Rd-S-2301_Arlington_VA_22204_M67719-06088,https://ap.rdcpix.com/81c8c120567580b16bc429b1b8a8390dl-m2286411397x.jpg,"38.858789,-77.086248",9.0,4.111111111111111,1.8571428571428572,Tobacco King & Vape King; The Celtic House Irish Pub & Restaurant; Caspi Restaurant and Lounge; L.A. Bar & Grill; William Jeffrey's Tavern,51.0,4.047058823529412,1.5121951219512195,Pho Harmony & Grill; Tortas Y Tacos La Chiquita; Burrito Bros; The Celtic House Irish Pub & Restaurant; Atilla's Restaurant
M6878556723,2920527187,599900,,2.0,2,3.0,1185.0,,condo,condos,Arlington,900 N Stafford St Apt 1417,22203,38.88154638,-77.11058761,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Stafford-St-Apt-1417_Arlington_VA_22203_M68785-56723,https://ap.rdcpix.com/848a2f8eb5c82a10fefb7156887c04dbl-m2713026027x.jpg,"38.88154638,-77.11058761",45.0,4.271428571428571,2.0,"Ballston Service Station; Ms. Peacock's Champagne Lounge; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",79.0,4.071794871794872,1.6756756756756757,Screwtop Wine Bar; La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76
M6882126397,2920527145,514900,,2.0,2,2.0,1037.0,,condo,condos,Arlington,2100 Lee Hwy Apt 109,22201,38.8959,-77.08374,Colonial Village,https://www.realtor.com/realestateandhomes-detail/2100-Lee-Hwy-Apt-109_Arlington_VA_22201_M68821-26397,https://ap.rdcpix.com/d5d5fe4f4755fc783f3a50d8de94dc2dl-w4040667798x.jpg,"38.8959,-77.08374",52.0,4.325490196078431,1.9,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",64.0,4.1875,1.7619047619047619,Screwtop Wine Bar; The Italian Store; Ambar Clarendon; Bakeshop; Earl's Sandwiches
M5151846798,2920526086,429900,,2.0,2,2.0,1300.0,,condo,condos,Arlington,3551 S Stafford St Apt B2,22206,38.829373,-77.086648,Fairlington,https://www.realtor.com/realestateandhomes-detail/3551-S-Stafford-St-Apt-B2_Arlington_VA_22206_M51518-46798,https://ap.rdcpix.com/c311c16fe2736d7e6c3f0104da96f865l-m4211497484x.jpg,"38.829373,-77.086648",10.0,4.46,2.0,Ali's Bar; Carlyle; Busboys And Poets; Cheesetique Shirlington; Ramparts Tavern & Grill,34.0,4.290909090909092,1.6206896551724137,Best Buns Bread Company; Carlyle; Aroma Restaurant; Atlantis Pizzeria and Family Restaurant; Busboys And Poets
M5495107766,2920512726,1425000,1.0,4.0,5,5.0,3746.0,5000.0,single_family,,Arlington,4709 22nd St N,22207,38.899338,-77.121779,North Arlington,https://www.realtor.com/realestateandhomes-detail/4709-22nd-St-N_Arlington_VA_22207_M54951-07766,https://ap.rdcpix.com/86938f3db8a4456d40f029eb7e9899d0l-m740838324x.jpg,"38.899338,-77.121779",5.0,4.3,1.25,Todd Alley; Cowboy Cafe; Thai Thai Restaurant; Thirsty Bernie; Taqueria El Poblano,43.0,4.062790697674418,1.4,Cafe Colline; Philippine Oriental Market & Deli; Todd Alley; Arlington Kabob; Chill Zone Cafe Arlington
M5486084181,2920511404,389900,,1.0,1,2.0,755.0,,condo,townhomes,Arlington,2802 S Wakefield St Unit A,22206,38.843843,-77.098577,South Arlington,https://www.realtor.com/realestateandhomes-detail/2802-S-Wakefield-St-Unit-A_Arlington_VA_22206_M54860-84181,https://ap.rdcpix.com/aa7b9b686cdc4e44b752e6ffd71e20ecl-m808570377x.jpg,"38.843843,-77.098577",12.0,4.391666666666667,2.0,Ali's Bar; Tobacco King & Vape King; Carlyle; Busboys And Poets; Cheesetique Shirlington,39.0,4.105128205128206,1.5806451612903225,Best Buns Bread Company; Carlyle; Aroma Restaurant; Busboys And Poets; Cheesetique Shirlington
M9860689934,2920486537,3400000,1.0,6.0,7,5.0,6434.0,20979.0,single_family,,Arlington,3A N Ridgeview Rd,22207,38.90395,-77.10746999999999,Woodmont,https://www.realtor.com/realestateandhomes-detail/3A-N-Ridgeview-Rd_Arlington_VA_22207_M98606-89934,https://ap.rdcpix.com/af987171f6870621981c017aec6b73a9l-m2079390052x.jpg,"38.90395,-77.10746999999999",1.0,4.1,2.0,Thirsty Bernie,18.0,4.083333333333332,1.6,Cafe Colline; Philippine Oriental Market & Deli; The Italian Store; BGR The Burger Joint; Gaijin Ramen Shop
M6218812370,2920486184,33500,,1.0,1,1.0,634.0,,condo,condos,Arlington,900 N Taylor St Apt 709,22203,38.881067,-77.11329599999999,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Taylor-St-Apt-709_Arlington_VA_22203_M62188-12370,https://ap.rdcpix.com/757928eb370392bebd502cc8d39551acl-m2788056894x.jpg,"38.881067,-77.11329599999999",32.0,4.168965517241379,2.0,"Ballston Service Station; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Northside Social Coffee & Wine; Spirits of '76; Utahime Asian Bistro & Bar",65.0,4.0234375,1.6333333333333333,La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76; Stageplate Bistro - Arlington
M5550178453,2920480717,1300000,,3.0,3,5.0,2803.0,11105.0,single_family,,Arlington,4109 33rd Rd N,22207,38.91539,-77.120878,Gulf Branch,https://www.realtor.com/realestateandhomes-detail/4109-33rd-Rd-N_Arlington_VA_22207_M55501-78453,https://ap.rdcpix.com/10cce46f92ee52b006ee6b819abd37ecl-m2680657664x.jpg,"38.91539,-77.120878",0.0,,,,0.0,,,
M5266609454,2920480619,400000,,1.0,1,2.0,994.0,,condo,townhomes,Arlington,2600 16th St S Apt 694,22204,38.857219,-77.08303000000001,South Arlington,https://www.realtor.com/realestateandhomes-detail/2600-16th-St-S-Apt-694_Arlington_VA_22204_M52666-09454,https://ap.rdcpix.com/80b88f08f45a6aaa714ab4e4c5bd75ddl-m3259064556x.jpg,"38.857219,-77.08303000000001",9.0,4.111111111111111,1.8571428571428572,Tobacco King & Vape King; The Celtic House Irish Pub & Restaurant; Caspi Restaurant and Lounge; L.A. Bar & Grill; William Jeffrey's Tavern,52.0,4.061538461538462,1.5238095238095237,Pho Harmony & Grill; Tortas Y Tacos La Chiquita; Burrito Bros; The Celtic House Irish Pub & Restaurant; Atilla's Restaurant
M6551461470,2920472800,2549900,1.0,6.0,7,6.0,8245.0,12500.0,single_family,,Arlington,2437 N Utah St,22207,38.903626,-77.116541,Donaldson Run,https://www.realtor.com/realestateandhomes-detail/2437-N-Utah-St_Arlington_VA_22207_M65514-61470,https://ap.rdcpix.com/276da6217cfb9b0194eb8db5bf593a6bl-m1453511039x.jpg,"38.903626,-77.116541",4.0,4.375,1.3333333333333333,Todd Alley; Cowboy Cafe; Thai Thai Restaurant; Thirsty Bernie,31.0,3.970967741935484,1.36,Cafe Colline; Philippine Oriental Market & Deli; Todd Alley; Arlington Kabob; Charga Grill
M9462352717,2920472411,3200000,1.0,6.0,7,5.0,6404.0,11895.0,single_family,,Arlington,4A N Ridgeview Rd,22207,38.90489345,-77.10694429,Dover Crystal,https://www.realtor.com/realestateandhomes-detail/4A-N-Ridgeview-Rd_Arlington_VA_22207_M94623-52717,https://ap.rdcpix.com/97e29ce21eed82ffba20ae9ea762ea43l-m1568132114x.jpg,"38.90489345,-77.10694429",1.0,4.1,2.0,Thirsty Bernie,22.0,4.195454545454546,1.7058823529411764,Cafe Colline; Philippine Oriental Market & Deli; Lupo Verde Osteria Palisades; The Italian Store; BGR The Burger Joint
M6055565500,2920471145,140000,,1.0,1,0.0,383.0,,condo,condos,Arlington,1121 Arlington Blvd Apt 203,22209,38.893617,-77.069808,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1121-Arlington-Blvd-Apt-203_Arlington_VA_22209_M60555-65500,https://ap.rdcpix.com/5f88f783ac8a66deb476e59b7a7f731el-m87912974x.jpg,"38.893617,-77.069808",52.0,4.250980392156863,2.272727272727273,Rosewood Washington DC; 1789; Blues Alley Club; Chez Billy Sud; City Tavern Club,48.0,4.227083333333334,2.0869565217391304,1789; Filomena Ristorante; Martin's Tavern; BOURBON STEAK; Mele Bistro
M6642120825,2920462392,699999,,2.0,2,2.0,1147.0,,condo,condos,Arlington,888 N Quincy St Unit 1202,22203,38.88087,-77.10797,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/888-N-Quincy-St-Unit-1202_Arlington_VA_22203_M66421-20825,https://ap.rdcpix.com/814070258d655b80811a141383f2fb93l-m1784999505x.jpg,"38.88087,-77.10797",51.0,4.291666666666666,1.9705882352941178,"Ballston Service Station; Ms. Peacock's Champagne Lounge; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",93.0,4.094565217391305,1.697674418604651,Screwtop Wine Bar; Troy's Italian Kitchen; Ambar Clarendon; Bakeshop; Northside Social Coffee & Wine
M5040974046,2920457894,1699000,1.0,4.0,5,5.0,4668.0,10954.0,single_family,,Arlington,887A N Kensington St,22205,38.877928000000004,-77.131913,Bluemont,https://www.realtor.com/realestateandhomes-detail/887A-N-Kensington-St_Arlington_VA_22205_M50409-74046,https://ap.rdcpix.com/674d6475614f3c1459b940ea58302300l-m1371978102x.jpg,"38.877928000000004,-77.131913",12.0,4.2,2.0,"Trade Roots, Fair Trade Gift Shop, Coffee House, & Wine Bar; Westover Market; Lebanese Taverna; Meridian Pint; Stray Cat Cafe",42.0,4.097560975609757,1.5833333333333333,The Italian Store; La Union Restaurant; Lost Dog Cafe; Pupatella; Stageplate Bistro - Arlington
M5377971462,2920457461,440000,,1.0,1,1.0,906.0,,condo,condos,Arlington,1510 12th St N Apt 601,22209,38.88783,-77.0746,Radnor - Fort Myer Heights,https://www.realtor.com/realestateandhomes-detail/1510-12th-St-N-Apt-601_Arlington_VA_22209_M53779-71462,https://ap.rdcpix.com/b77978f645e7c0f2c4dd4c7bdea1cf4bl-m1086961886x.jpg,"38.88783,-77.0746",26.0,4.28,1.8181818181818181,Arlington Pub; Screwtop Wine Bar; Galaxy Hut; Verre Wine Bar; Green Pig Bistro,39.0,4.184615384615384,1.6486486486486487,Screwtop Wine Bar; Bakeshop; Earl's Sandwiches; Genji Express; Green Pig Bistro
M6788149547,2920455368,550000,,2.0,2,2.0,1500.0,,condo,condos,Arlington,3800 Fairfax Dr Apt 813,22203,38.8827,-77.10489,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/3800-Fairfax-Dr-Apt-813_Arlington_VA_22203_M67881-49547,https://ap.rdcpix.com/4fa392367daa580589cdfbc6f6d5eabel-w428170163x.jpg,"38.8827,-77.10489",54.0,4.309803921568627,1.9428571428571428,"Ballston Service Station; Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA",101.0,4.098000000000001,1.6881720430107527,Philippine Oriental Market & Deli; Screwtop Wine Bar; Troy's Italian Kitchen; Ambar Clarendon; Bakeshop
M5296503893,2920432583,715000,,1.0,1,1.0,833.0,,condo,condos,Arlington,1111 19th St N Apt 1509,22209,38.897504999999995,-77.070141,North Rosslyn,https://www.realtor.com/realestateandhomes-detail/1111-19th-St-N-Apt-1509_Arlington_VA_22209_M52965-03893,https://ap.rdcpix.com/b2103e0c68619ede192ea38267699315l-m4080792202x.jpg,"38.897504999999995,-77.070141",48.0,4.240425531914894,2.292682926829268,Rosewood Washington DC; 1789; Blues Alley Club; Chez Billy Sud; City Tavern Club,45.0,4.217777777777777,2.0930232558139537,1789; Filomena Ristorante; Martin's Tavern; BOURBON STEAK; Mele Bistro
M5414927905,2920394029,279000,,1.0,1,1.0,670.0,,condo,condos,Arlington,1300 S Arlington Ridge Rd Apt 509,22202,38.861609,-77.067356,Pentagon City,https://www.realtor.com/realestateandhomes-detail/1300-S-Arlington-Ridge-Rd-Apt-509_Arlington_VA_22202_M54149-27905,https://ap.rdcpix.com/1e385177ddca9c9117b0f7d1741d1f33l-m361304627x.jpg,"38.861609,-77.067356",24.0,4.213043478260871,1.7894736842105263,QDOBA Mexican Eats; The Celtic House Irish Pub & Restaurant; Freddie's Beach Bar & Restaurant; QDOBA Mexican Eats; Basin Barroom,75.0,4.013513513513513,1.6515151515151516,Burrito Bros; Sushi Garden; The Athena Pallas Restaurant; The Celtic House Irish Pub & Restaurant; Dama Pastry & Cafe
M5475554273,2920383072,357000,,1.0,1,1.0,605.0,,condo,condos,Arlington,2101 N Monroe St Apt 117,22207,38.896481,-77.10439000000001,North Arlington,https://www.realtor.com/realestateandhomes-detail/2101-N-Monroe-St-Apt-117_Arlington_VA_22207_M54755-54273,https://ap.rdcpix.com/a1758a42da91c063da0387888fcd247fl-m2928683127x.jpg,"38.896481,-77.10439000000001",38.0,4.3432432432432435,1.9230769230769231,"Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar; TTT Rooftop",63.0,4.152380952380953,1.7166666666666666,Cafe Colline; Philippine Oriental Market & Deli; Screwtop Wine Bar; The Italian Store; Ambar Clarendon
M6945766110,2920382137,168900,,1.0,1,0.0,546.0,,condo,condos,Arlington,4600 S Four Mile Run Dr Apt 1037,22204,38.854822999999996,-77.10813900000001,Columbia Forest,https://www.realtor.com/realestateandhomes-detail/4600-S-Four-Mile-Run-Dr-Apt-1037_Arlington_VA_22204_M69457-66110,https://ap.rdcpix.com/4cb907a97e4f052026256bd346e035acl-m4026367953x.jpg,"38.854822999999996,-77.10813900000001",6.0,4.1499999999999995,2.0,"Tobacco King Of Vape, CBD, Kratom; Silver Diner - Alexandria; LongHorn Steakhouse; Olive Garden Italian Restaurant; Buffalo Wild Wings",40.0,3.9175000000000004,1.2972972972972974,Rawal Kabob; Blanca's Snow Cones - Shaved Ice; Pho Golden Star; The Broiler; The Perfect Pita
M5521756920,2920381591,530000,,1.0,1,1.0,749.0,,condo,condos,Arlington,1021 N Garfield St Apt 244,22201,38.885515999999996,-77.093272,North Arlington,https://www.realtor.com/realestateandhomes-detail/1021-N-Garfield-St-Apt-244_Arlington_VA_22201_M55217-56920,https://ap.rdcpix.com/1ce376e17a3825e0f72be416eef6ca73l-m1839129866x.jpg,"38.885515999999996,-77.093272",55.0,4.337735849056603,1.9,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",87.0,4.163218390804598,1.6790123456790123,Philippine Oriental Market & Deli; Screwtop Wine Bar; The Italian Store; Troy's Italian Kitchen; Ambar Clarendon
M5994570721,2920358965,1495000,1.0,2.0,3,2.0,1814.0,,condo,condos,Arlington,1881 N Nash St Unit 810,22209,38.89673855,-77.07273236,North Rosslyn,https://www.realtor.com/realestateandhomes-detail/1881-N-Nash-St-Unit-810_Arlington_VA_22209_M59945-70721,https://ap.rdcpix.com/3709568b2aed51c4a5e1cec90481edb4l-m360674595x.jpg,"38.89673855,-77.07273236",54.0,4.232075471698113,2.260869565217391,Rosewood Washington DC; 1789; Blues Alley Club; Chez Billy Sud; City Tavern Club,52.0,4.19423076923077,2.04,1789; Filomena Ristorante; Martin's Tavern; BOURBON STEAK; Mele Bistro
M6846650046,2920355479,725000,,2.0,2,2.0,1296.0,,condo,condos,Arlington,851 N Glebe Rd Apt 611,22203,38.88133,-77.11431,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/851-N-Glebe-Rd-Apt-611_Arlington_VA_22203_M68466-50046,https://ap.rdcpix.com/860b11750ea8f606a8b8071e6478d71fl-m3486378888x.jpg,"38.88133,-77.11431",28.0,4.18,2.0,"Ballston Service Station; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Northside Social Coffee & Wine; Spirits of '76; Utahime Asian Bistro & Bar",64.0,4.0174603174603165,1.6271186440677967,La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76; Stageplate Bistro - Arlington
M6560724243,2920355447,599000,,2.0,2,2.0,1200.0,,condo,condos,Arlington,900 N Stafford St Apt 2123,22203,38.8813,-77.11077,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/900-N-Stafford-St-Apt-2123_Arlington_VA_22203_M65607-24243,https://ap.rdcpix.com/58c026ba063d96912b600e08b5ebe1f1l-m1365521956x.jpg,"38.8813,-77.11077",43.0,4.255000000000001,2.0,"Ballston Service Station; Ms. Peacock's Champagne Lounge; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; The Pinemoor",77.0,4.057894736842105,1.6666666666666667,La Union Restaurant; Northside Social Coffee & Wine; Pupatella; Spirits of '76; Stageplate Bistro - Arlington
M5370665412,2920355580,750000,1.0,2.0,3,3.0,1860.0,1441.0,condo,townhomes,Arlington,843 N Greenbrier St,22205,38.87764,-77.12533,Bluemont,https://www.realtor.com/realestateandhomes-detail/843-N-Greenbrier-St_Arlington_VA_22205_M53706-65412,https://ap.rdcpix.com/c5e1d4fa62c1c3a3ba2d971ee308a001l-m805636074x.jpg,"38.87764,-77.12533",22.0,4.136842105263158,2.0,Ballston Service Station; Crystal Thai Restaurant; Meridian Pint; The Bronson Bierhall; The Melting Pot,47.0,4.073913043478261,1.65,The Italian Store; La Union Restaurant; Pupatella; Stageplate Bistro - Arlington; Big Buns Damn Good Burgers
M6650244190,2920350838,670000,,2.0,2,2.0,980.0,,condo,condos,Arlington,1205 N Garfield St Apt 707,22201,38.88687,-77.09375,North Arlington,https://www.realtor.com/realestateandhomes-detail/1205-N-Garfield-St-Apt-707_Arlington_VA_22201_M66502-44190,https://ap.rdcpix.com/57711726a5c779dfed501c48e85198a4l-m1087363810x.jpg,"38.88687,-77.09375",54.0,4.337735849056603,1.9,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",88.0,4.165909090909092,1.6829268292682926,Philippine Oriental Market & Deli; Screwtop Wine Bar; The Italian Store; Troy's Italian Kitchen; Ambar Clarendon
M6979259969,2920350668,874900,,3.0,3,3.0,2023.0,6000.0,single_family,,Arlington,5715 5th St N,22205,38.871608,-77.129531,Bluemont,https://www.realtor.com/realestateandhomes-detail/5715-5th-St-N_Arlington_VA_22205_M69792-59969,https://ap.rdcpix.com/591aa4018d7ddba25fc28eddec1ae77dl-m2458969663x.jpg,"38.871608,-77.129531",7.0,3.857142857142857,2.0,Crystal Thai Restaurant; Meridian Pint; Mussel Bar & Grille; Outback Steakhouse; Viva Tequila,29.0,4.0137931034482754,1.5384615384615385,La Union Restaurant; Pupatella; Stageplate Bistro - Arlington; Chick-fil-A; Crystal Thai Restaurant
M5345787139,2920342653,414900,,1.0,1,1.0,754.0,,condo,condos,Arlington,1001 N Randolph St Apt 412,22201,38.88309,-77.1092,Ballston - Virginia Square,https://www.realtor.com/realestateandhomes-detail/1001-N-Randolph-St-Apt-412_Arlington_VA_22201_M53457-87139,https://ap.rdcpix.com/7b9466cf9f2ea1a3b5e4edd5c11eca98l-m378572474x.jpg,"38.88309,-77.1092",51.0,4.291666666666666,1.9705882352941178,"Ballston Service Station; Ms. Peacock's Champagne Lounge; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",91.0,4.104444444444445,1.7058823529411764,Philippine Oriental Market & Deli; Screwtop Wine Bar; Ambar Clarendon; Bakeshop; Northside Social Coffee & Wine
M6084283021,2920337965,849000,,2.0,2,5.0,2328.0,7334.0,single_family,,Arlington,6310 Lee Hwy,22205,38.89168,-77.153613,East Falls Church,https://www.realtor.com/realestateandhomes-detail/6310-Lee-Hwy_Arlington_VA_22205_M60842-83021,https://ap.rdcpix.com/0886d5634da72b85448b0ff0bd7ca8e9l-m1068447986x.jpg,"38.89168,-77.153613",7.0,4.4,1.6,"Trade Roots, Fair Trade Gift Shop, Coffee House, & Wine Bar; Westover Market; Chasin' Tails; Lebanese Taverna; Stray Cat Cafe",30.0,4.403448275862069,1.608695652173913,Maya Bistro; Chill Zone Cafe Arlington; The Italian Store; YUME SUSHI; Lost Dog Cafe
M6432512801,2920334153,265000,,1.0,1,1.0,702.0,,condo,condos,Arlington,2030 N Adams St Apt 608,22201,38.89783,-77.08964,North Highland,https://www.realtor.com/realestateandhomes-detail/2030-N-Adams-St-Apt-608_Arlington_VA_22201_M64325-12801,https://ap.rdcpix.com/0b20637e1c83bb19224699142d9dcd88l-m2882534948x.jpg,"38.89783,-77.08964",54.0,4.333962264150943,1.9024390243902438,"Ms. Peacock's Champagne Lounge; Arlington Pub; East West Coffee Wine; O'Sullivans Sundays-Free Comedy Open Mic Arlington,VA; Screwtop Wine Bar",64.0,4.2171875,1.7741935483870968,Philippine Oriental Market & Deli; Screwtop Wine Bar; The Italian Store; Ambar Clarendon; Bakeshop
M5613616612,2920319453,1229000,,3.0,3,4.0,3300.0,13649.0,single_family,,Arlington,2224 N Trenton St,22207,38.900319,-77.116326,Donaldson Run,https://www.realtor.com/realestateandhomes-detail/2224-N-Trenton-St_Arlington_VA_22207_M56136-16612,https://ap.rdcpix.com/d0be0315022dc37470f57fffa91a8ad1l-m2387197793x.jpg,"38.900319,-77.116326",4.0,4.375,1.3333333333333333,Todd Alley; Cowboy Cafe; Thai Thai Restaurant; Thirsty Bernie,35.0,3.9628571428571435,1.3333333333333333,Cafe Colline; Philippine Oriental Market & Deli; Todd Alley; Arlington Kabob; Charga Grill
M5984581400,2920316716,1229000,,3.0,3,5.0,2926.0,8008.0,single_family,,Arlington,4585 25th Rd N,22207,38.905453,-77.122069,Donaldson Run,https://www.realtor.com/realestateandhomes-detail/4585-25th-Rd-N_Arlington_VA_22207_M59845-81400,https://ap.rdcpix.com/d82372620bb89161dcbcad6ec9ba5613l-m368288520x.jpg,"38.905453,-77.122069",4.0,4.375,1.3333333333333333,Todd Alley; Cowboy Cafe; Thai Thai Restaurant; Thirsty Bernie,30.0,3.9866666666666664,1.3478260869565217,Cafe Colline; Todd Alley; Arlington Kabob; Charga Grill; Bob & Edith’s Diner
